timestamp,machine_id,temperature,vibration,pressure,rpm,voltage
2025-06-09 22:30:00,MCH_003,68.89,0.0167,3.14,1756,235.86
2025-06-09 22:45:00,MCH_003,75.72,0.0607,3.31,1628,231.94
2025-06-09 23:00:00,MCH_003,74.08,0.0403,2.48,1683,228.46
2025-06-09 23:15:00,MCH_003,82.3,0.0413,3.93,1518,234.64
2025-06-09 23:30:00,MCH_003,88.03,0.0613,3.79,1687,229.51
2025-06-09 23:45:00,MCH_003,76.44,0.0071,4.59,1694,234.79
2025-06-10 00:00:00,MCH_003,74.66,0.0336,2.94,1666,224.13
2025-06-10 00:15:00,MCH_003,73.08,0.051,3.47,1379,224.27
2025-06-10 00:30:00,MCH_003,69.89,0.0486,4.78,1820,232.37
2025-06-10 00:45:00,MCH_003,68.88,0.0639,3.0,1579,235.57
2025-06-10 01:00:00,MCH_003,80.13,0.0544,2.37,1848,231.1
2025-06-10 01:15:00,MCH_003,72.97,0.0555,3.72,1810,233.05
2025-06-10 01:30:00,MCH_003,75.98,0.0231,3.76,1666,231.76
2025-06-10 01:45:00,MCH_003,74.97,0.0199,3.33,1691,237.76
2025-06-10 02:00:00,MCH_003,76.86,0.0267,3.05,1696,217.96
2025-06-10 02:15:00,MCH_003,68.83,0.037,2.87,1664,229.7
2025-06-10 02:30:00,MCH_003,88.64,0.0419,3.96,1671,221.3
2025-06-10 02:45:00,MCH_003,80.4,0.0306,3.87,1678,236.99
2025-06-10 03:00:00,MCH_003,74.19,0.0708,3.47,1619,231.11
2025-06-10 03:15:00,MCH_003,84.29,0.0253,4.05,1706,229.98
2025-06-10 03:30:00,MCH_003,73.61,0.0274,2.73,1717,224.45
2025-06-10 03:45:00,MCH_003,72.8,0.0317,3.77,1608,239.06
2025-06-10 04:00:00,MCH_003,74.11,0.058,3.93,1549,226.84
2025-06-10 04:15:00,MCH_003,74.43,0.0844,3.76,1663,218.97
2025-06-10 04:30:00,MCH_003,71.6,0.0439,1.45,1891,221.66
2025-06-10 04:45:00,MCH_003,78.87,0.0642,4.14,1686,227.33
2025-06-10 05:00:00,MCH_003,79.56,0.0364,2.71,1744,238.17
2025-06-10 05:15:00,MCH_003,69.93,0.0376,4.25,1896,228.52
2025-06-10 05:30:00,MCH_003,71.65,0.0239,3.7,1754,237.66
2025-06-10 05:45:00,MCH_003,80.46,0.0123,3.85,1557,235.32
2025-06-10 06:00:00,MCH_003,60.66,0.0204,3.25,1612,236.52
2025-06-10 06:15:00,MCH_003,79.55,0.0519,3.22,1656,232.45
2025-06-10 06:30:00,MCH_003,75.9,0.0363,2.69,1858,225.93
2025-06-10 06:45:00,MCH_003,66.66,0.0389,4.24,1815,219.18
2025-06-10 07:00:00,MCH_003,63.47,0.0215,3.76,1543,235.12
2025-06-10 07:15:00,MCH_003,68.36,0.0514,4.07,1758,237.86
2025-06-10 07:30:00,MCH_003,64.92,0.0175,2.73,1813,232.18
2025-06-10 07:45:00,MCH_003,79.43,0.0228,4.18,1757,228.96
2025-06-10 08:00:00,MCH_003,80.24,0.074,3.57,1783,225.53
2025-06-10 08:15:00,MCH_003,67.33,0.0305,4.27,1713,223.95
2025-06-10 08:30:00,MCH_003,72.03,0.0427,3.67,1790,235.84
2025-06-10 08:45:00,MCH_003,65.9,0.026,4.64,1705,227.21
2025-06-10 09:00:00,MCH_003,72.38,0.0481,2.58,1840,238.91
2025-06-10 09:15:00,MCH_003,83.66,0.0293,1.98,1727,240.07
2025-06-10 09:30:00,MCH_003,73.9,0.0221,1.88,1579,235.99
2025-06-10 09:45:00,MCH_003,79.39,0.0201,3.04,1775,235.06
2025-06-10 10:00:00,MCH_003,70.3,0.0263,3.28,1782,221.33
2025-06-10 10:15:00,MCH_003,67.79,0.0571,2.79,1739,229.25
2025-06-10 10:30:00,MCH_003,70.01,0.0212,4.49,1671,228.49
2025-06-10 10:45:00,MCH_003,81.15,0.0436,3.5,1958,225.69
2025-06-10 11:00:00,MCH_003,78.16,0.0304,3.73,1621,232.95
2025-06-10 11:15:00,MCH_003,80.74,0.0251,4.18,1770,227.43
2025-06-10 11:30:00,MCH_003,72.73,0.0335,4.12,1879,228.93
2025-06-10 11:45:00,MCH_003,69.39,0.0274,4.45,1647,225.55
2025-06-10 12:00:00,MCH_003,85.69,0.0512,4.09,1541,236.46
2025-06-10 12:15:00,MCH_003,82.31,0.0436,3.2,1697,227.52
2025-06-10 12:30:00,MCH_003,60.5,0.0623,3.72,1637,233.37
2025-06-10 12:45:00,MCH_003,82.16,0.0227,4.02,1545,221.26
2025-06-10 13:00:00,MCH_003,78.18,0.0578,4.14,1852,230.07
2025-06-10 13:15:00,MCH_003,78.83,0.0475,3.96,1532,230.05
2025-06-10 13:30:00,MCH_003,78.95,0.0409,4.6,1541,216.22
2025-06-10 13:45:00,MCH_003,78.53,0.0336,3.95,1752,227.72
2025-06-10 14:00:00,MCH_003,69.33,0.043,3.62,1737,226.55
2025-06-10 14:15:00,MCH_003,67.73,0.0238,2.86,1694,227.66
2025-06-10 14:30:00,MCH_003,72.42,0.0152,3.71,1641,235.62
2025-06-10 14:45:00,MCH_003,74.92,0.0441,3.54,1730,226.89
2025-06-10 15:00:00,MCH_003,77.1,0.0347,2.44,1654,223.79
2025-06-10 15:15:00,MCH_003,67.91,0.0777,2.98,1586,231.83
2025-06-10 15:30:00,MCH_003,72.81,0.0339,2.9,1625,235.91
2025-06-10 15:45:00,MCH_003,74.85,0.0529,2.82,1731,227.99
2025-06-10 16:00:00,MCH_003,76.58,0.0555,3.33,2039,239.93
2025-06-10 16:15:00,MCH_003,79.96,0.0381,3.94,1776,231.15
2025-06-10 16:30:00,MCH_003,73.05,0.0325,3.79,1698,223.16
2025-06-10 16:45:00,MCH_003,74.14,0.0282,3.06,1739,229.66
2025-06-10 17:00:00,MCH_003,81.64,0.037,3.43,1550,225.13
2025-06-10 17:15:00,MCH_003,75.95,0.0543,3.41,1680,231.15
2025-06-10 17:30:00,MCH_003,67.9,0.0234,3.98,1499,229.71
2025-06-10 17:45:00,MCH_003,79.55,0.0448,3.03,1830,232.86
2025-06-10 18:00:00,MCH_003,75.94,0.056,2.98,1665,232.03
2025-06-10 18:15:00,MCH_003,78.64,0.0313,5.01,1813,235.9
2025-06-10 18:30:00,MCH_003,74.92,0.0337,2.34,1757,235.73
2025-06-10 18:45:00,MCH_003,86.23,0.0417,3.05,1762,219.83
2025-06-10 19:00:00,MCH_003,81.83,0.0433,3.58,1759,233.4
2025-06-10 19:15:00,MCH_003,79.83,0.0503,3.75,1656,237.42
2025-06-10 19:30:00,MCH_003,78.82,0.0302,3.7,1495,225.52
2025-06-10 19:45:00,MCH_003,75.5,0.0324,3.66,1577,233.21
2025-06-10 20:00:00,MCH_003,66.89,0.0289,2.48,1884,232.0
2025-06-10 20:15:00,MCH_003,71.45,0.0143,3.31,1781,238.07
2025-06-10 20:30:00,MCH_003,79.89,0.0298,3.14,1555,230.52
2025-06-10 20:45:00,MCH_003,73.81,0.0509,3.59,1696,228.87
2025-06-10 21:00:00,MCH_003,76.96,0.0367,2.78,1676,232.22
2025-06-10 21:15:00,MCH_003,82.69,0.0498,2.59,1795,231.84
2025-06-10 21:30:00,MCH_003,75.82,0.0345,3.39,1553,229.92
2025-06-10 21:45:00,MCH_003,70.93,0.0624,3.93,1591,229.5
2025-06-10 22:00:00,MCH_003,73.16,0.0346,2.3,1815,225.8
2025-06-10 22:15:00,MCH_003,79.53,0.0493,4.07,1441,221.23
2025-06-10 22:30:00,MCH_003,81.95,0.0351,3.39,1691,243.91
2025-06-10 22:45:00,MCH_003,82.67,0.0245,3.06,1660,229.38
2025-06-10 23:00:00,MCH_003,65.1,0.0458,3.3,1655,237.54
2025-06-10 23:15:00,MCH_003,74.94,0.0316,2.92,1643,227.64
2025-06-10 23:30:00,MCH_003,77.92,0.0425,4.86,1686,236.75
2025-06-10 23:45:00,MCH_003,77.89,0.0481,3.81,1774,245.06
2025-06-11 00:00:00,MCH_003,78.37,0.0482,3.59,1629,237.8
2025-06-11 00:15:00,MCH_003,72.79,0.0368,3.57,1893,231.39
2025-06-11 00:30:00,MCH_003,70.42,0.0406,4.45,1618,226.88
2025-06-11 00:45:00,MCH_003,74.33,0.027,3.19,1645,223.41
2025-06-11 01:00:00,MCH_003,72.4,0.0161,3.47,1920,227.68
2025-06-11 01:15:00,MCH_003,74.41,0.022,3.02,1475,235.62
2025-06-11 01:30:00,MCH_003,75.52,0.042,3.35,1708,218.24
2025-06-11 01:45:00,MCH_003,82.08,0.0428,3.29,1704,222.56
2025-06-11 02:00:00,MCH_003,80.23,0.069,3.79,1621,221.73
2025-06-11 02:15:00,MCH_003,75.41,0.0518,3.62,1792,221.23
2025-06-11 02:30:00,MCH_003,80.34,0.0455,3.15,1592,231.8
2025-06-11 02:45:00,MCH_003,68.13,0.0168,2.8,1798,230.7
2025-06-11 03:00:00,MCH_003,75.68,0.0236,4.18,1585,229.49
2025-06-11 03:15:00,MCH_003,69.94,0.0519,3.7,1816,226.62
2025-06-11 03:30:00,MCH_003,68.14,0.0529,2.85,1721,229.53
2025-06-11 03:45:00,MCH_003,73.64,0.0762,2.99,1721,233.35
2025-06-11 04:00:00,MCH_003,81.57,0.0329,2.85,1723,236.68
2025-06-11 04:15:00,MCH_003,78.96,0.0192,3.48,1509,222.05
2025-06-11 04:30:00,MCH_003,81.58,0.0253,3.1,1488,218.74
2025-06-11 04:45:00,MCH_003,87.23,0.0491,3.04,1653,228.25
2025-06-11 05:00:00,MCH_003,74.94,0.0466,2.56,1601,229.8
2025-06-11 05:15:00,MCH_003,72.79,0.0347,3.58,1811,229.23
2025-06-11 05:30:00,MCH_003,75.91,0.02,4.04,1910,229.26
2025-06-11 05:45:00,MCH_003,75.59,0.0465,4.6,1738,220.31
2025-06-11 06:00:00,MCH_003,70.7,0.0557,4.33,1557,227.35
2025-06-11 06:15:00,MCH_003,79.06,0.0224,4.03,1602,234.25
2025-06-11 06:30:00,MCH_003,70.21,0.0142,3.07,1603,226.9
2025-06-11 06:45:00,MCH_003,71.5,0.0422,3.78,1628,219.99
2025-06-11 07:00:00,MCH_003,88.38,0.0327,3.5,1580,225.16
2025-06-11 07:15:00,MCH_003,77.36,0.047,2.65,1780,227.49
2025-06-11 07:30:00,MCH_003,73.54,0.0361,2.72,1512,224.65
2025-06-11 07:45:00,MCH_003,59.86,0.0471,2.55,1731,224.31
2025-06-11 08:00:00,MCH_003,81.69,0.0271,3.62,1688,236.62
2025-06-11 08:15:00,MCH_003,75.63,0.0262,3.42,1925,230.14
2025-06-11 08:30:00,MCH_003,71.42,0.0303,2.9,1735,222.09
2025-06-11 08:45:00,MCH_003,84.33,0.0001,4.45,1663,230.27
2025-06-11 09:00:00,MCH_003,70.96,0.0337,3.92,1683,233.13
2025-06-11 09:15:00,MCH_003,67.81,0.041,3.42,1802,242.82
2025-06-11 09:30:00,MCH_003,72.37,0.0349,3.51,1512,221.93
2025-06-11 09:45:00,MCH_003,61.61,0.0614,3.01,1892,229.35
2025-06-11 10:00:00,MCH_003,83.27,0.0384,4.13,1518,221.79
2025-06-11 10:15:00,MCH_003,70.78,0.0566,2.35,1701,226.77
2025-06-11 10:30:00,MCH_003,82.13,0.0516,4.29,1771,226.06
2025-06-11 10:45:00,MCH_003,77.48,0.0222,4.3,1558,232.51
2025-06-11 11:00:00,MCH_003,59.41,0.0105,2.96,1698,223.22
2025-06-11 11:15:00,MCH_003,76.81,0.0622,2.71,1816,225.87
2025-06-11 11:30:00,MCH_003,70.03,0.0376,4.41,1628,229.29
2025-06-11 11:45:00,MCH_003,79.15,0.0173,2.95,1550,231.03
2025-06-11 12:00:00,MCH_003,72.48,0.0118,4.77,1617,220.18
2025-06-11 12:15:00,MCH_003,75.64,0.0566,3.33,1980,228.66
2025-06-11 12:30:00,MCH_003,79.12,0.0524,2.91,1713,236.13
2025-06-11 12:45:00,MCH_003,72.5,0.0267,3.93,1471,236.01
2025-06-11 13:00:00,MCH_003,74.24,0.019,3.36,1782,222.59
2025-06-11 13:15:00,MCH_003,81.05,0.0179,3.75,1707,228.7
2025-06-11 13:30:00,MCH_003,87.11,0.0529,3.53,1541,223.91
2025-06-11 13:45:00,MCH_003,66.72,0.0606,3.98,1775,226.64
2025-06-11 14:00:00,MCH_003,78.15,0.029,3.46,1799,230.07
2025-06-11 14:15:00,MCH_003,73.13,0.0389,3.3,1741,232.58
2025-06-11 14:30:00,MCH_003,76.77,0.0377,3.47,1612,237.17
2025-06-11 14:45:00,MCH_003,83.62,0.018,3.11,1645,226.17
2025-06-11 15:00:00,MCH_003,64.11,0.0446,4.84,1636,229.93
2025-06-11 15:15:00,MCH_003,75.5,0.0304,2.93,1604,230.84
2025-06-11 15:30:00,MCH_003,69.95,0.0409,3.22,1722,227.69
2025-06-11 15:45:00,MCH_003,74.31,0.0314,4.41,1735,232.22
2025-06-11 16:00:00,MCH_003,82.23,0.0382,4.56,1541,230.64
2025-06-11 16:15:00,MCH_003,77.11,0.0181,3.44,1467,231.42
2025-06-11 16:30:00,MCH_003,70.65,0.0451,3.46,1686,217.59
2025-06-11 16:45:00,MCH_003,75.88,0.0624,3.61,1752,216.59
2025-06-11 17:00:00,MCH_003,73.15,0.042,3.88,1636,233.42
2025-06-11 17:15:00,MCH_003,76.76,0.0444,4.54,1618,230.76
2025-06-11 17:30:00,MCH_003,79.1,0.0477,4.34,1726,224.01
2025-06-11 17:45:00,MCH_003,69.08,0.0209,2.78,1641,229.54
2025-06-11 18:00:00,MCH_003,70.45,0.0312,4.09,1726,243.17
2025-06-11 18:15:00,MCH_003,71.27,0.059,3.66,1641,227.64
2025-06-11 18:30:00,MCH_003,72.86,0.0642,3.62,1636,228.58
2025-06-11 18:45:00,MCH_003,69.61,0.0244,4.0,1636,230.44
2025-06-11 19:00:00,MCH_003,80.06,0.0421,3.07,1604,232.0
2025-06-11 19:15:00,MCH_003,73.45,0.0443,3.47,1937,227.5
2025-06-11 19:30:00,MCH_003,86.76,0.0125,2.79,1555,232.68
2025-06-11 19:45:00,MCH_003,79.63,0.0293,3.13,1786,235.44
2025-06-11 20:00:00,MCH_003,71.59,0.0274,2.11,1732,226.07
2025-06-11 20:15:00,MCH_003,75.01,0.0538,4.13,1731,230.61
2025-06-11 20:30:00,MCH_003,73.18,0.0447,3.0,1779,227.14
2025-06-11 20:45:00,MCH_003,75.26,0.0188,3.38,1688,235.38
2025-06-11 21:00:00,MCH_003,81.95,0.0268,3.91,1750,222.01
2025-06-11 21:15:00,MCH_003,78.1,0.043,2.46,1821,224.63
2025-06-11 21:30:00,MCH_003,77.8,0.0459,3.27,1698,230.64
2025-06-11 21:45:00,MCH_003,68.89,0.0673,3.48,1534,226.12
2025-06-11 22:00:00,MCH_003,71.12,0.031,4.61,1878,234.67
2025-06-11 22:15:00,MCH_003,82.58,0.0714,3.0,1664,233.38
2025-06-11 22:30:00,MCH_003,81.5,0.0315,2.77,1808,225.2
2025-06-11 22:45:00,MCH_003,69.91,0.0649,2.6,1586,222.22
2025-06-11 23:00:00,MCH_003,75.02,0.04,4.12,1825,235.95
2025-06-11 23:15:00,MCH_003,81.75,0.0463,3.38,1552,228.85
2025-06-11 23:30:00,MCH_003,65.41,0.0484,4.16,1687,231.92
2025-06-11 23:45:00,MCH_003,75.65,0.0405,3.41,1702,226.41
2025-06-12 00:00:00,MCH_003,76.79,0.0539,3.43,1827,222.66
2025-06-12 00:15:00,MCH_003,71.19,0.0198,2.62,1677,236.05
2025-06-12 00:30:00,MCH_003,71.27,0.0285,3.92,1691,218.31
2025-06-12 00:45:00,MCH_003,89.9,0.0241,2.72,1666,232.35
2025-06-12 01:00:00,MCH_003,82.95,0.0421,2.92,1531,228.71
2025-06-12 01:15:00,MCH_003,75.12,0.0221,3.21,1693,224.83
2025-06-12 01:30:00,MCH_003,71.92,0.0466,3.49,1810,225.96
2025-06-12 01:45:00,MCH_003,60.56,0.0369,3.77,1753,232.77
2025-06-12 02:00:00,MCH_003,78.95,0.042,3.99,1720,232.34
2025-06-12 02:15:00,MCH_003,54.37,0.0356,3.12,1730,222.89
2025-06-12 02:30:00,MCH_003,68.4,0.0127,3.94,1696,221.8
2025-06-12 02:45:00,MCH_003,67.76,0.0345,3.45,1732,222.95
2025-06-12 03:00:00,MCH_003,68.08,0.0536,4.27,1577,221.76
2025-06-12 03:15:00,MCH_003,76.53,0.0573,3.18,1692,227.27
2025-06-12 03:30:00,MCH_003,80.33,0.0403,2.56,1717,230.13
2025-06-12 03:45:00,MCH_003,73.28,0.0289,3.29,1747,234.46
2025-06-12 04:00:00,MCH_003,75.5,0.025,3.41,1643,230.33
2025-06-12 04:15:00,MCH_003,76.75,0.0112,2.68,1637,224.52
2025-06-12 04:30:00,MCH_003,72.53,0.0396,2.53,1743,237.81
2025-06-12 04:45:00,MCH_003,72.67,0.0416,4.01,1734,220.34
2025-06-12 05:00:00,MCH_003,67.44,0.0187,3.39,1828,232.91
2025-06-12 05:15:00,MCH_003,82.64,0.045,3.8,1775,228.63
2025-06-12 05:30:00,MCH_003,77.86,0.0472,3.42,1894,235.18
2025-06-12 05:45:00,MCH_003,81.21,0.0491,2.34,1590,228.78
2025-06-12 06:00:00,MCH_003,77.68,0.0611,3.99,1602,232.65
2025-06-12 06:15:00,MCH_003,75.92,0.0298,3.44,1703,229.9
2025-06-12 06:30:00,MCH_003,88.96,0.0376,3.67,1712,240.13
2025-06-12 06:45:00,MCH_003,72.49,0.0505,3.06,1809,230.65
2025-06-12 07:00:00,MCH_003,71.43,0.0424,3.92,1703,237.46
2025-06-12 07:15:00,MCH_003,73.88,0.0273,2.86,1748,233.99
2025-06-12 07:30:00,MCH_003,89.13,0.0411,3.91,1700,229.35
2025-06-12 07:45:00,MCH_003,74.17,0.0503,2.63,1663,227.69
2025-06-12 08:00:00,MCH_003,73.92,0.0479,3.26,1648,236.0
2025-06-12 08:15:00,MCH_003,67.03,0.0141,2.46,1669,223.89
2025-06-12 08:30:00,MCH_003,77.78,0.0684,2.73,1821,232.77
2025-06-12 08:45:00,MCH_003,74.27,0.0453,3.44,1752,226.22
2025-06-12 09:00:00,MCH_003,67.1,0.0511,4.12,1733,228.25
2025-06-12 09:15:00,MCH_003,70.56,0.0195,3.05,1863,229.06
2025-06-12 09:30:00,MCH_003,78.85,0.023,3.58,1595,234.7
2025-06-12 09:45:00,MCH_003,76.33,0.0536,2.37,1724,234.18
2025-06-12 10:00:00,MCH_003,77.59,0.0489,4.64,1590,227.47
2025-06-12 10:15:00,MCH_003,75.18,0.0237,3.98,1572,225.14
2025-06-12 10:30:00,MCH_003,76.26,0.0436,3.1,1886,241.3
2025-06-12 10:45:00,MCH_003,63.08,0.0416,2.98,1910,232.17
2025-06-12 11:00:00,MCH_003,76.37,0.0348,4.45,1667,229.31
2025-06-12 11:15:00,MCH_003,75.65,0.0255,4.18,1678,220.15
2025-06-12 11:30:00,MCH_003,79.7,0.0091,3.53,1792,227.1
2025-06-12 11:45:00,MCH_003,78.55,0.034,3.51,1547,240.84
2025-06-12 12:00:00,MCH_003,78.37,0.0391,3.98,1482,232.52
2025-06-12 12:15:00,MCH_003,82.84,0.0395,3.09,1942,234.83
2025-06-12 12:30:00,MCH_003,74.94,0.038,4.56,1667,220.02
2025-06-12 12:45:00,MCH_003,69.98,0.0537,3.31,1807,225.61
2025-06-12 13:00:00,MCH_003,74.58,-0.0022,2.83,1871,226.47
2025-06-12 13:15:00,MCH_003,77.07,0.0509,1.97,1701,223.12
2025-06-12 13:30:00,MCH_003,73.46,0.064,3.73,1653,229.36
2025-06-12 13:45:00,MCH_003,86.02,0.0335,2.94,1629,229.49
2025-06-12 14:00:00,MCH_003,76.96,0.0281,3.71,1876,233.47
2025-06-12 14:15:00,MCH_003,77.31,0.0461,3.9,1690,235.12
2025-06-12 14:30:00,MCH_003,93.75,0.0452,4.23,1537,230.16
2025-06-12 14:45:00,MCH_003,69.05,0.053,4.48,1753,217.65
2025-06-12 15:00:00,MCH_003,78.92,0.0206,4.56,1878,233.38
2025-06-12 15:15:00,MCH_003,76.75,0.0568,2.9,1700,225.88
2025-06-12 15:30:00,MCH_003,76.16,0.0476,2.72,1680,221.16
2025-06-12 15:45:00,MCH_003,63.08,0.0048,4.34,1742,235.37
2025-06-12 16:00:00,MCH_003,77.26,0.0367,3.26,1639,238.74
2025-06-12 16:15:00,MCH_003,72.75,0.0462,2.28,1890,223.2
2025-06-12 16:30:00,MCH_003,78.22,0.0662,3.7,1794,225.86
2025-06-12 16:45:00,MCH_003,71.19,0.0416,3.57,1644,233.45
2025-06-12 17:00:00,MCH_003,81.81,0.0319,4.55,1707,226.47
2025-06-12 17:15:00,MCH_003,62.99,0.0416,4.04,1711,237.84
2025-06-12 17:30:00,MCH_003,83.93,0.0166,2.05,1914,229.54
2025-06-12 17:45:00,MCH_003,79.13,0.0573,2.64,1654,236.67
2025-06-12 18:00:00,MCH_003,89.88,0.0422,3.77,1762,229.66
2025-06-12 18:15:00,MCH_003,74.81,0.0205,3.56,1708,225.76
2025-06-12 18:30:00,MCH_003,73.19,0.0456,4.52,1593,227.0
2025-06-12 18:45:00,MCH_003,80.97,0.0298,3.69,1768,231.72
2025-06-12 19:00:00,MCH_003,69.66,0.0176,1.7,1539,232.42
2025-06-12 19:15:00,MCH_003,76.74,0.0313,3.84,1559,233.97
2025-06-12 19:30:00,MCH_003,75.09,0.0463,2.41,1673,226.37
2025-06-12 19:45:00,MCH_003,69.2,0.0266,3.9,1706,218.53
2025-06-12 20:00:00,MCH_003,79.97,0.0286,3.15,1693,237.21
2025-06-12 20:15:00,MCH_003,65.9,0.0368,3.42,1810,243.04
2025-06-12 20:30:00,MCH_003,88.18,0.027,4.03,1702,224.18
2025-06-12 20:45:00,MCH_003,80.42,0.0153,2.59,1694,227.41
2025-06-12 21:00:00,MCH_003,73.25,0.0305,3.74,1728,237.33
2025-06-12 21:15:00,MCH_003,67.52,0.0452,4.27,1986,228.27
2025-06-12 21:30:00,MCH_003,79.07,0.0369,2.9,1765,215.98
2025-06-12 21:45:00,MCH_003,70.61,0.0158,2.52,1639,240.88
2025-06-12 22:00:00,MCH_003,84.11,0.0269,3.94,1763,236.62
2025-06-12 22:15:00,MCH_003,73.46,0.0343,3.88,1664,238.83
2025-06-12 22:30:00,MCH_003,74.51,0.037,3.55,1688,224.05
2025-06-12 22:45:00,MCH_003,71.49,0.0459,3.08,1541,225.47
2025-06-12 23:00:00,MCH_003,68.19,0.0394,3.48,1762,231.31
2025-06-12 23:15:00,MCH_003,75.17,0.0516,4.11,1629,220.14
2025-06-12 23:30:00,MCH_003,60.98,0.036,4.67,1603,227.05
2025-06-12 23:45:00,MCH_003,71.12,0.0269,3.5,1755,235.54
2025-06-13 00:00:00,MCH_003,80.09,0.0541,3.98,1940,235.91
2025-06-13 00:15:00,MCH_003,72.62,0.075,4.26,1687,232.72
2025-06-13 00:30:00,MCH_003,75.17,0.0371,3.28,1846,229.6
2025-06-13 00:45:00,MCH_003,61.03,0.0233,3.6,1682,232.8
2025-06-13 01:00:00,MCH_003,77.81,0.036,3.56,1727,237.5
2025-06-13 01:15:00,MCH_003,75.53,0.0244,3.67,1875,229.91
2025-06-13 01:30:00,MCH_003,80.18,0.0283,3.3,1636,228.15
2025-06-13 01:45:00,MCH_003,75.32,0.0368,3.55,1717,229.18
2025-06-13 02:00:00,MCH_003,82.81,0.0518,3.17,1577,221.67
2025-06-13 02:15:00,MCH_003,83.19,0.0558,4.75,1523,220.99
2025-06-13 02:30:00,MCH_003,80.74,0.0727,4.15,1671,238.68
2025-06-13 02:45:00,MCH_003,73.01,0.0174,3.7,1567,241.41
2025-06-13 03:00:00,MCH_003,70.04,0.0191,3.49,1676,227.47
2025-06-13 03:15:00,MCH_003,70.14,0.0694,3.44,1727,221.09
2025-06-13 03:30:00,MCH_003,79.57,0.026,2.49,1627,231.24
2025-06-13 03:45:00,MCH_003,70.34,0.0352,3.03,1711,232.04
2025-06-13 04:00:00,MCH_003,68.0,0.0272,2.98,1670,238.41
2025-06-13 04:15:00,MCH_003,78.92,0.0109,2.73,1452,241.87
2025-06-13 04:30:00,MCH_003,77.86,0.0548,2.66,1710,239.47
2025-06-13 04:45:00,MCH_003,78.65,0.0353,3.51,1735,221.0
2025-06-13 05:00:00,MCH_003,75.72,0.0778,3.7,1892,225.17
2025-06-13 05:15:00,MCH_003,76.96,0.0106,3.46,1947,232.59
2025-06-13 05:30:00,MCH_003,76.62,0.0202,4.31,1521,231.56
2025-06-13 05:45:00,MCH_003,76.07,0.0301,3.87,1688,236.68
2025-06-13 06:00:00,MCH_003,73.07,0.053,4.37,1652,224.6
2025-06-13 06:15:00,MCH_003,81.53,0.0326,3.52,1776,233.43
2025-06-13 06:30:00,MCH_003,59.57,0.0289,4.18,1833,222.91
2025-06-13 06:45:00,MCH_003,66.52,0.0381,4.3,1595,229.29
2025-06-13 07:00:00,MCH_003,78.21,0.0198,2.0,1735,235.45
2025-06-13 07:15:00,MCH_003,81.32,0.0422,2.78,1463,238.07
2025-06-13 07:30:00,MCH_003,79.42,0.0177,3.86,1721,226.36
2025-06-13 07:45:00,MCH_003,72.24,0.0367,3.25,1767,232.71
2025-06-13 08:00:00,MCH_003,73.06,0.0597,3.42,1799,225.01
2025-06-13 08:15:00,MCH_003,73.0,0.039,3.06,1686,227.85
2025-06-13 08:30:00,MCH_003,68.92,0.0496,2.97,1771,229.7
2025-06-13 08:45:00,MCH_003,86.26,0.0282,3.77,1561,230.78
2025-06-13 09:00:00,MCH_003,75.37,0.0391,3.7,1792,233.87
2025-06-13 09:15:00,MCH_003,88.57,0.0394,3.73,1821,227.45
2025-06-13 09:30:00,MCH_003,78.0,0.0347,2.89,1645,235.1
2025-06-13 09:45:00,MCH_003,79.07,0.0361,3.95,1607,233.06
2025-06-13 10:00:00,MCH_003,83.03,0.0236,4.09,1605,232.76
2025-06-13 10:15:00,MCH_003,68.95,0.0139,4.36,1648,235.36
2025-06-13 10:30:00,MCH_003,77.77,0.0121,2.85,1595,221.28
2025-06-13 10:45:00,MCH_003,69.4,0.0508,4.26,1745,235.98
2025-06-13 11:00:00,MCH_003,78.33,0.0338,3.84,1716,232.13
2025-06-13 11:15:00,MCH_003,74.37,0.0218,3.71,1649,241.45
2025-06-13 11:30:00,MCH_003,73.51,0.0514,2.49,1537,231.43
2025-06-13 11:45:00,MCH_003,74.66,0.0523,2.95,1533,225.95
2025-06-13 12:00:00,MCH_003,79.21,0.0642,2.61,1755,224.42
2025-06-13 12:15:00,MCH_003,82.25,0.0551,2.62,1881,236.77
2025-06-13 12:30:00,MCH_003,78.08,0.0548,3.77,1788,227.93
2025-06-13 12:45:00,MCH_003,59.91,0.0331,2.66,1443,238.18
2025-06-13 13:00:00,MCH_003,87.03,0.013,3.46,1849,213.69
2025-06-13 13:15:00,MCH_003,76.65,0.0458,3.34,1650,231.82
2025-06-13 13:30:00,MCH_003,70.71,0.0398,3.0,1685,229.01
2025-06-13 13:45:00,MCH_003,77.92,0.0287,2.93,1758,236.37
2025-06-13 14:00:00,MCH_003,73.31,0.0388,3.8,1610,240.08
2025-06-13 14:15:00,MCH_003,72.17,0.0485,2.48,1836,235.63
2025-06-13 14:30:00,MCH_003,63.65,0.0641,3.92,1758,226.34
2025-06-13 14:45:00,MCH_003,73.79,0.0287,4.21,1757,230.06
2025-06-13 15:00:00,MCH_003,67.51,0.0645,4.55,1606,227.82
2025-06-13 15:15:00,MCH_003,68.62,0.0224,2.61,1698,239.2
2025-06-13 15:30:00,MCH_003,79.2,0.0392,2.56,1607,231.17
2025-06-13 15:45:00,MCH_003,79.68,0.0291,2.9,1688,228.56
2025-06-13 16:00:00,MCH_003,81.55,0.0469,4.34,1702,221.9
